,Unnamed: 0,domination_number,total_domination_number,connected_domination_number,independence_number,zero_forcing_number,diameter,radius,order,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,min_degree,max_degree,clique_number,residue,annihilation_number,vertex_cover_number,girth,density,estrada_index,transitivity,global_efficiency,local_efficiency,wiener_index,algebraic_connectivity,k-slater-index,k_residual_index,randic_index,augmented_randic_index,harmonic_index,atom_bond_connectivity_index,sum_connectivity_index,first_zagreb_index,second_zagreb_index,slater,sub_total_domination_number,CW_disparity,closed_CW_disparity,inverse_disparity,closed_inverse_disparity,average_vertex_disparity,average_closed_vertex_disparity,irregularity,2-residue,number_of_degree_one_nodes,average_degree,number_of_min_degree_nodes,number_of_max_degree_nodes,is_bipartite,is_eulerian,is_planar,is_regular,is_cubic,is_not_K_n,is_triangle_free,is_claw_free,is_tree,is_at_free,has_bridges,is_chordal,is_2_edge_connected,is_distance_regular,is_strongly_regular,is_semieulerian,is_bull_free,is_complete_graph,is_sub_cubic,name,paired_domination_number,power_domination_number,2-power_domination_number,2-domination_number,2-forcing_number,total_forcing_number
99,MathematicaGraph7555.txt,2,4,4,4,2,5,3,7,2,2,3,2,12,1,3,2,3,4,3,1000000,0.2857142857142857,14.67751178696684,0.0,0.5468253968253968,0.0,52.0,0.2253771004955107,1,2,3.270055610029662,2.5,3.0666666666666664,4.461420286601642,3.024563864689584,24.0,22.0,2,3,3.0,2.4166666666666665,5.5,3.8333333333333335,1.4285714285714286,2.0,2.2142857142857144,4.5,3,1.7142857142857142,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-99,4,1,1,5,1,3
100,MathematicaGraph7556.txt,3,4,5,5,2,6,3,8,3,2,3,2,14,1,3,2,4,5,3,1000000,0.25,16.95709711618084,0.0,0.5035714285714284,0.0,79.0,0.1667170082377569,1,2,3.770055610029662,3.0,3.5666666666666664,5.16852706778819,3.524563864689584,28.0,26.0,3,4,3.5,2.916666666666667,6.5,4.833333333333334,1.375,1.875,2.138888888888889,5.0,3,1.75,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-100,4,1,1,5,1,3
101,MathematicaGraph7557.txt,3,4,5,4,2,6,3,8,3,2,4,2,14,1,3,2,4,5,4,1000000,0.25,16.9667011599727,0.0,0.5095238095238094,0.0,76.0,0.1863934973516696,1,1,3.808060412490447,3.0,3.633333333333333,5.059137268047012,3.549127729379168,28.0,27.0,3,4,3.333333333333333,2.6666666666666665,6.0,4.166666666666667,1.5,2.125,2.388888888888889,5.0,3,1.75,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-101,4,1,1,5,1,3
102,MathematicaGraph7558.txt,2,4,4,5,3,5,3,8,2,2,3,2,12,1,4,2,4,5,3,1000000,0.25,17.38303247518124,0.0,0.5273809523809523,0.0,71.0,0.2022566723043953,1,2,3.560660171779821,2.5,3.2,5.426503336099506,3.3272393461533625,32.0,30.0,2,3,3.5,2.75,6.5,4.333333333333334,1.375,2.0,2.1944444444444446,5.5,4,1.75,4,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-102,4,1,1,6,2,4
103,MathematicaGraph7559.txt,3,5,5,5,2,6,3,8,3,2,3,3,14,1,3,2,4,5,3,1000000,0.25,16.966919765014893,0.0,0.5113095238095237,0.0,75.0,0.1980622641951626,1,2,3.808060412490447,3.0,3.633333333333333,5.059137268047012,3.549127729379168,28.0,27.0,3,4,3.1666666666666665,2.583333333333333,5.5,3.833333333333333,1.625,2.125,2.2222222222222223,5.0,3,1.75,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-103,6,1,1,5,1,3
104,MathematicaGraph7560.txt,3,4,4,5,2,5,3,8,3,2,3,2,12,1,3,2,4,5,3,1000000,0.25,17.179776633166327,0.0,0.526190476190476,0.0,70.0,0.2242871442637861,2,2,3.680739212552621,2.6666666666666665,3.4,5.237476753009488,3.4328121551534467,30.0,30.0,2,3,3.25,2.583333333333333,5.833333333333334,3.833333333333333,1.625,2.125,2.2222222222222223,5.0,4,1.75,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-104,4,2,1,5,1,4
105,MathematicaGraph7561.txt,3,5,5,4,2,5,3,8,3,2,4,3,14,1,3,2,4,5,4,1000000,0.25,16.976523836028786,0.0,0.5172619047619046,0.0,72.0,0.243401746139938,1,1,3.846065214951232,3.0,3.7,4.949747468305833,3.5736915940687517,28.0,28.0,3,4,3.333333333333333,2.5,6.0,3.6666666666666665,1.5,2.25,2.4166666666666665,5.0,3,1.75,3,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-105,6,1,1,5,1,3
106,MathematicaGraph7562.txt,3,4,4,5,3,5,3,8,3,2,3,2,12,1,4,2,4,5,3,1000000,0.25,17.402690087274014,0.0,0.5369047619047617,0.0,67.0,0.2537868118726486,2,2,3.6213203435596415,2.5,3.3,5.267584713501615,3.365624310306893,32.0,32.0,2,3,3.333333333333333,2.5,6.0,3.6666666666666665,1.5,2.25,2.4166666666666665,5.5,4,1.75,4,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-106,4,1,1,6,2,4
107,MathematicaGraph7563.txt,2,3,3,6,4,4,2,8,2,2,2,2,10,1,5,2,5,6,2,1000000,0.25,18.053158422038717,0.0,0.5595238095238094,0.0,62.0,0.2774068956782092,1,2,3.312188929203217,2.0,2.7857142857142856,5.699029107559306,3.0883079040543056,38.0,36.0,2,3,3.5,2.583333333333333,6.5,3.833333333333333,1.375,2.125,2.2222222222222223,6.0,5,1.75,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-107,4,1,1,6,3,5
108,MathematicaGraph7564.txt,3,4,4,5,3,5,3,8,3,2,3,2,12,1,3,2,4,5,3,1000000,0.25,17.169950912749435,0.0,0.5232142857142856,0.0,71.0,0.2136822652710477,2,2,3.663902460147014,2.5,3.3666666666666667,5.277916867529369,3.4189910556895,30.0,29.0,2,3,3.5,2.4166666666666665,6.5,3.5,1.375,2.375,2.583333333333333,5.0,4,1.75,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-108,4,2,1,6,1,5
109,MathematicaGraph7565.txt,3,3,3,5,3,4,2,8,3,2,3,2,10,1,4,2,5,6,3,1000000,0.25,17.6160056152753,0.0,0.5505952380952379,0.0,63.0,0.2888014012714096,2,1,3.4813804754348494,2.1666666666666665,3.052380952380952,5.47428357902204,3.2441691241986845,34.0,35.0,2,3,3.4166666666666665,2.3666666666666667,6.333333333333333,3.4166666666666665,1.5,2.5,2.805555555555556,5.5,5,1.75,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-109,4,2,1,6,2,5
110,MathematicaGraph7566.txt,3,4,4,5,2,4,2,8,3,2,3,3,12,1,3,2,4,5,3,1000000,0.25,17.18960238097853,0.0,0.5327380952380951,0.0,67.0,0.3064747977721364,2,2,3.718744015013406,2.6666666666666665,3.466666666666667,5.128086953268309,3.457376019843031,30.0,31.0,2,3,3.333333333333333,2.5,6.0,3.6666666666666665,1.5,2.25,2.4166666666666665,5.0,4,1.75,4,2,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-110,6,2,1,5,1,4
111,MathematicaGraph7567.txt,3,3,3,5,3,4,2,8,4,2,3,2,10,1,4,2,5,6,3,1000000,0.25,17.625837534699603,0.0,0.5535714285714284,0.0,62.0,0.3186693563950242,2,1,3.504035844753886,2.1666666666666665,3.085714285714286,5.424754756165327,3.257990223662632,34.0,36.0,2,3,3.4166666666666665,2.3666666666666667,6.333333333333333,3.4166666666666665,1.5,2.5,2.805555555555556,5.5,5,1.75,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-111,4,2,1,6,2,5
112,MathematicaGraph7568.txt,4,4,4,4,3,4,2,8,4,2,4,3,12,1,4,2,4,5,4,1000000,0.25,17.422129149293397,0.0,0.5446428571428569,0.0,64.0,0.3819660112501081,2,1,3.681980515339464,2.5,3.4,5.108666090903724,3.4040092744604245,32.0,34.0,2,3,3.333333333333333,2.333333333333333,6.0,3.333333333333333,1.5,2.5,2.7222222222222223,5.5,4,1.75,4,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-112,6,1,1,5,2,4
113,MathematicaGraph7569.txt,3,3,3,5,4,4,2,8,3,2,3,2,10,1,5,2,5,6,3,1000000,0.25,18.08267278155205,0.0,0.5684523809523807,0.0,59.0,0.3819660112501092,2,1,3.3883098809066445,2.0,2.9047619047619047,5.511708697745938,3.1353743557892955,38.0,39.0,2,3,3.5,2.4166666666666665,6.5,3.5,1.375,2.375,2.583333333333333,6.0,5,1.75,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-113,4,1,1,6,3,5
114,MathematicaGraph7570.txt,2,2,2,6,5,3,2,8,2,2,2,1,8,1,6,2,6,6,2,1000000,0.25,18.98934035851257,0.0,0.5952380952380951,0.0,54.0,0.4524933868350278,1,1,3.037023368100676,1.5,2.345238095238095,5.97856820824948,2.820726024829036,46.0,44.0,2,2,3.6666666666666665,2.5,7.0,3.6666666666666665,1.25,2.25,2.4166666666666665,6.5,6,1.75,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-114,2,1,1,7,4,6
115,MathematicaGraph7571.txt,2,3,3,6,4,4,2,8,2,2,2,2,10,1,4,2,5,6,2,1000000,0.25,17.586510021393863,0.0,0.5416666666666666,0.0,66.0,0.2384428181681101,1,3,3.4165022194363885,2.0,2.9333333333333336,5.645282935581863,3.1971026724636946,34.0,32.0,2,3,3.5,2.4166666666666665,6.5,3.5,1.375,2.375,2.583333333333333,5.5,5,1.75,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-115,4,2,1,6,2,6
116,MathematicaGraph7572.txt,3,3,3,5,3,4,2,8,3,2,3,2,10,1,3,2,4,5,3,1000000,0.25,17.39286126752912,0.0,0.5416666666666664,0.0,65.0,0.2679491924311233,2,2,3.553418012614796,2.333333333333333,3.1666666666666665,5.415816237971963,3.3164965809277263,32.0,33.0,2,3,3.5,2.6666666666666665,6.5,4.0,1.375,2.0,2.0,5.0,5,1.75,5,3,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-116,4,2,1,6,1,5
117,MathematicaGraph7573.txt,2,2,2,6,4,3,2,8,3,2,2,1,8,1,5,2,6,6,2,1000000,0.25,18.286843178344235,0.0,0.5773809523809523,0.0,57.0,0.3738019314727074,1,1,3.2017538101262444,1.6666666666666667,2.583333333333333,5.843157457888792,2.986546552448726,40.0,41.0,2,2,3.6666666666666665,2.5,7.0,3.6666666666666665,1.25,2.25,2.4166666666666665,6.0,6,1.75,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-117,2,2,1,6,3,6
118,MathematicaGraph7574.txt,3,4,6,5,2,7,4,9,3,2,4,3,16,1,3,2,4,5,4,1000000,0.2222222222222222,19.23668241868773,0.0,0.4676587301587301,0.0,114.0,0.1288750986430582,1,2,4.270055610029663,3.5,4.066666666666666,5.875633848974737,4.024563864689584,32.0,30.0,3,4,4.0,3.416666666666667,7.5,5.833333333333333,1.3333333333333333,1.7777777777777777,2.066666666666667,5.5,3,1.7777777777777777,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-118,4,1,1,6,1,3
119,MathematicaGraph7575.txt,4,4,6,5,2,7,4,9,4,2,4,3,16,1,3,2,4,5,4,1000000,0.2222222222222222,19.24628648935832,0.0,0.4729497354497355,0.0,110.0,0.1404187872927342,2,2,4.308060412490447,3.5,4.133333333333333,5.766244049233559,4.049127729379167,32.0,31.0,3,4,3.8333333333333335,3.166666666666667,7.0,5.166666666666667,1.4444444444444444,2.0,2.311111111111111,5.5,3,1.7777777777777777,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-119,4,1,1,6,1,3
120,MathematicaGraph7576.txt,3,4,5,6,3,6,3,9,3,2,3,2,14,1,4,2,4,6,3,1000000,0.2222222222222222,19.66261783179057,0.0,0.4875,0.0,104.0,0.1487438564906918,1,2,4.060660171779821,3.0,3.7,6.133610117286054,3.8272393461533625,36.0,34.0,3,4,4.0,3.2500000000000004,7.5,5.333333333333334,1.3333333333333333,1.8888888888888888,2.1333333333333333,6.0,4,1.7777777777777777,4,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-120,4,1,1,6,2,4
121,MathematicaGraph7577.txt,3,5,6,5,2,7,4,9,3,2,4,3,16,1,3,2,4,5,4,1000000,0.2222222222222222,19.24650808448648,0.0,0.4752645502645503,0.0,108.0,0.1505716523045706,1,2,4.308060412490447,3.5,4.133333333333333,5.766244049233559,4.049127729379167,32.0,31.0,3,4,3.6666666666666665,3.083333333333333,6.5,4.833333333333334,1.5555555555555556,2.0,2.1777777777777776,5.5,3,1.7777777777777777,3,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-121,6,1,1,6,1,3
122,MathematicaGraph7578.txt,3,4,5,5,2,6,3,9,4,2,4,2,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.459364979860773,0.0,0.4875,0.0,102.0,0.1626924655863354,1,2,4.180739212552622,3.1666666666666665,3.9,5.944583534196035,3.932812155153447,34.0,34.0,3,4,3.75,3.083333333333333,6.833333333333334,4.833333333333334,1.5555555555555556,2.0,2.1777777777777776,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-122,4,2,1,6,1,4
123,MathematicaGraph7579.txt,4,5,6,5,2,6,3,9,4,2,4,3,16,1,3,2,4,5,4,1000000,0.2222222222222222,19.25611218237992,0.0,0.4805555555555555,0.0,104.0,0.1708386118039117,2,2,4.346065214951231,3.5,4.2,5.656854249492381,4.073691594068752,32.0,32.0,3,4,3.8333333333333335,3.0,7.0,4.666666666666667,1.4444444444444444,2.111111111111111,2.355555555555556,5.5,3,1.7777777777777777,3,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-123,6,1,1,5,1,3
124,MathematicaGraph7580.txt,3,4,5,5,3,6,3,9,3,2,4,2,14,1,4,2,4,6,4,1000000,0.2222222222222222,19.682281478504198,0.0,0.4967592592592593,0.0,98.0,0.1774231118151931,1,2,4.121320343559642,3.0,3.8,5.974691494688162,3.8656243103068935,36.0,36.0,3,4,3.833333333333333,3.0,7.0,4.666666666666667,1.4444444444444444,2.111111111111111,2.355555555555556,6.0,4,1.7777777777777777,4,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-124,4,1,1,6,2,4
125,MathematicaGraph7581.txt,2,4,4,6,4,5,3,9,2,2,3,2,12,1,5,2,5,6,3,1000000,0.2222222222222222,20.332752913299835,0.0,0.515277777777778,0.0,92.0,0.1876032115871238,1,2,3.812188929203217,2.5,3.2857142857142856,6.406135888745854,3.5883079040543056,42.0,40.0,2,3,4.0,3.083333333333333,7.5,4.833333333333334,1.3333333333333333,2.0,2.1777777777777776,6.5,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-125,4,1,1,7,3,5
126,MathematicaGraph7582.txt,3,5,5,6,3,6,3,9,3,2,3,3,14,1,3,2,4,6,3,1000000,0.2222222222222222,19.449757864486056,0.0,0.486574074074074,0.0,102.0,0.1657568156860797,1,3,4.163902460147014,3.0,3.8666666666666663,5.985023648715916,3.9189910556895,34.0,33.0,3,4,3.8333333333333335,2.833333333333333,7.0,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-126,6,2,1,6,1,5
127,MathematicaGraph7583.txt,4,5,5,5,2,6,3,9,4,2,4,3,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.46919374481172,0.0,0.4935185185185184,0.0,98.0,0.1862307231330985,2,2,4.218744015013406,3.1666666666666665,3.966666666666667,5.835193734454856,3.957376019843031,34.0,35.0,3,4,3.5,2.75,6.166666666666667,4.0,1.7777777777777777,2.333333333333333,2.533333333333333,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-127,6,2,1,6,1,4
128,MathematicaGraph7584.txt,3,4,4,6,3,5,3,9,3,2,3,2,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.895818710878885,0.0,0.5097222222222223,0.0,92.0,0.2022320127025797,2,2,3.9813804754348494,2.6666666666666665,3.552380952380952,6.181390360208587,3.744169124198685,38.0,39.0,2,3,3.75,2.7833333333333337,6.833333333333334,4.083333333333334,1.5555555555555556,2.333333333333333,2.577777777777778,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-128,4,2,1,6,2,5
129,MathematicaGraph7585.txt,3,5,5,5,2,5,3,9,3,2,4,3,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.469415367335998,0.0,0.4958333333333333,0.0,96.0,0.2216537182617137,1,2,4.218744015013406,3.1666666666666665,3.966666666666667,5.835193734454856,3.957376019843031,34.0,35.0,3,4,3.6666666666666665,2.916666666666667,6.5,4.333333333333334,1.5555555555555556,2.111111111111111,2.2,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-129,6,2,1,6,1,4
130,MathematicaGraph7586.txt,3,5,5,6,3,6,3,9,3,2,3,3,14,1,4,2,4,6,3,1000000,0.2222222222222222,19.682724778002463,0.0,0.499537037037037,0.0,96.0,0.1980622641951633,1,2,4.121320343559642,3.0,3.8,5.974691494688162,3.8656243103068935,36.0,36.0,3,4,3.6666666666666665,2.916666666666667,6.5,4.333333333333333,1.5555555555555556,2.111111111111111,2.2,6.0,4,1.7777777777777777,4,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-130,6,1,1,6,2,4
131,MathematicaGraph7587.txt,3,4,4,6,3,5,3,9,4,2,3,2,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.90587532510917,0.0,0.5134259259259261,0.0,90.0,0.2232391988064533,2,2,4.0040358447538855,2.6666666666666665,3.585714285714286,6.131861537351875,3.757990223662632,38.0,40.0,2,3,3.75,2.7833333333333337,6.833333333333334,4.083333333333334,1.5555555555555556,2.333333333333333,2.577777777777778,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-131,4,2,1,6,2,5
132,MathematicaGraph7588.txt,4,5,5,5,3,5,3,9,4,2,4,3,14,1,4,2,4,6,4,1000000,0.2222222222222222,19.70216688490578,0.0,0.5064814814814815,0.0,92.0,0.2397586087752973,2,2,4.181980515339464,3.0,3.9,5.815772872090272,3.904009274460425,36.0,38.0,3,4,3.6666666666666665,2.7500000000000004,6.5,4.0,1.5555555555555556,2.333333333333333,2.533333333333333,6.0,4,1.7777777777777777,4,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-132,6,1,1,6,2,4
133,MathematicaGraph7589.txt,3,4,4,6,4,5,3,9,3,2,3,2,12,1,5,2,5,6,3,1000000,0.2222222222222222,20.36294152268208,0.0,0.526388888888889,0.0,86.0,0.2482500976283047,2,2,3.888309880906645,2.5,3.4047619047619047,6.218815478932486,3.635374355789296,42.0,43.0,2,3,3.833333333333333,2.833333333333333,7.0,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,6.5,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-133,4,1,1,7,3,5
134,MathematicaGraph7590.txt,2,3,3,7,5,4,2,9,2,2,2,2,10,1,6,2,6,7,2,1000000,0.2222222222222222,21.2698464759871,0.0,0.5486111111111112,0.0,80.0,0.2650340195371902,1,2,3.537023368100676,2.0,2.845238095238095,6.685674989436027,3.320726024829036,50.0,48.0,2,3,4.0,2.916666666666667,7.5,4.333333333333333,1.3333333333333333,2.111111111111111,2.2,7.0,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-134,4,1,1,7,4,6
135,MathematicaGraph7591.txt,3,4,5,5,3,6,3,9,3,2,4,2,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.44931462012818,0.0,0.4837962962962962,0.0,104.0,0.1538128796037441,1,2,4.163902460147014,3.0,3.8666666666666663,5.985023648715916,3.9189910556895,34.0,33.0,3,4,3.6666666666666665,2.75,6.5,4.0,1.5555555555555556,2.333333333333333,2.533333333333333,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-135,4,2,1,6,1,5
136,MathematicaGraph7592.txt,4,4,5,5,3,6,3,9,4,2,4,2,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.45914335750976,0.0,0.4898148148148148,0.0,100.0,0.1729090847147985,2,2,4.201907262607799,3.0,3.9333333333333336,5.875633848974737,3.9435549203790834,34.0,34.0,3,4,3.8333333333333335,2.6666666666666665,7.0,3.8333333333333335,1.4444444444444444,2.4444444444444446,2.6666666666666665,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-136,4,2,1,6,1,5
137,MathematicaGraph7593.txt,3,4,4,6,4,5,3,9,3,2,3,2,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.875705565656272,0.0,0.5050925925925926,0.0,94.0,0.1883639410656155,2,2,3.954507021897173,2.5,3.5,6.242999917027232,3.721666537153279,38.0,37.0,2,3,3.833333333333333,2.6666666666666665,7.0,3.833333333333333,1.4444444444444444,2.4444444444444446,2.6666666666666665,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-137,4,2,1,7,2,6
138,MathematicaGraph7594.txt,4,4,4,5,3,5,3,9,4,2,4,2,12,1,3,2,4,6,4,1000000,0.2222222222222222,19.68228147850418,0.0,0.5064814814814815,0.0,92.0,0.2117858638426074,2,2,4.091422815075581,2.833333333333333,3.733333333333333,6.013533219417333,3.84106044561731,36.0,38.0,3,3,3.75,2.833333333333333,6.833333333333333,4.166666666666666,1.5555555555555556,2.2222222222222223,2.3777777777777778,5.5,5,1.7777777777777777,5,3,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-138,4,2,1,6,1,5
139,MathematicaGraph7595.txt,4,5,5,5,2,5,3,9,4,2,4,3,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.47902253715964,0.0,0.4995370370370369,0.0,94.0,0.2310675272483794,2,2,4.256748817474191,3.1666666666666665,4.033333333333333,5.725803934713678,3.9819398845326144,34.0,36.0,3,4,3.583333333333333,2.6666666666666665,6.333333333333333,3.8333333333333335,1.6666666666666667,2.4444444444444446,2.6666666666666665,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-139,6,2,1,6,1,4
140,MathematicaGraph7596.txt,4,4,4,5,3,5,3,9,4,2,4,2,12,1,4,2,5,6,4,1000000,0.2222222222222222,19.91548861244334,0.0,0.5171296296296297,0.0,88.0,0.2427033726593456,2,1,4.04204064721467,2.6666666666666665,3.652380952380952,6.022471737610696,3.782554088352216,38.0,41.0,2,3,3.6666666666666665,2.5666666666666664,6.666666666666666,3.6666666666666665,1.6666666666666667,2.6666666666666665,3.0444444444444443,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-140,4,2,1,7,2,5
141,MathematicaGraph7597.txt,3,3,3,6,4,4,2,9,3,2,3,2,10,1,5,2,6,7,3,1000000,0.2222222222222222,20.57673149047807,0.0,0.537037037037037,0.0,82.0,0.2679491924311244,2,1,3.739758612587029,2.1666666666666665,3.15,6.44087443933416,3.5111104171383096,44.0,46.0,2,3,3.9166666666666665,2.7,7.333333333333333,3.9166666666666665,1.4444444444444444,2.4444444444444446,2.7333333333333334,6.5,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-141,4,2,1,7,3,6
142,MathematicaGraph7598.txt,3,5,5,5,3,5,3,9,3,2,4,3,14,1,3,2,4,6,4,1000000,0.2222222222222222,19.45936497986076,0.0,0.4921296296296296,0.0,98.0,0.1952873905476172,1,2,4.201907262607799,3.0,3.9333333333333336,5.875633848974737,3.9435549203790834,34.0,34.0,3,4,4.0,2.75,7.5,4.0,1.3333333333333333,2.333333333333333,2.533333333333333,5.5,4,1.7777777777777777,4,2,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-142,6,2,1,6,1,5
143,MathematicaGraph7599.txt,3,4,4,6,3,4,2,9,3,2,3,3,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.90587532510916,0.0,0.5162037037037037,0.0,88.0,0.2679491924311334,2,2,4.019385277895634,2.6666666666666665,3.619047619047619,6.0720005604674085,3.768732988888269,38.0,40.0,2,3,3.833333333333333,2.6666666666666665,7.0,3.833333333333333,1.4444444444444444,2.4444444444444446,2.6666666666666665,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-143,6,2,1,6,2,5
144,MathematicaGraph7600.txt,3,4,4,6,4,5,3,9,3,2,3,2,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.88576212439458,0.0,0.5087962962962964,0.0,92.0,0.2042603132904035,2,2,3.9771623912162095,2.5,3.533333333333333,6.193471094170519,3.7354876366172256,38.0,38.0,2,3,3.8333333333333335,2.6666666666666665,7.0,3.8333333333333335,1.4444444444444444,2.4444444444444446,2.6666666666666665,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-144,4,2,1,7,2,6
145,MathematicaGraph7601.txt,3,3,3,6,4,4,2,9,4,2,3,2,10,1,4,2,6,7,3,1000000,0.2222222222222222,20.3528786251387,0.0,0.5347222222222222,0.0,82.0,0.2824704277425377,2,1,3.810660171779821,2.25,3.25,6.356713016991082,3.575219927746552,42.0,46.0,2,3,3.9166666666666665,2.833333333333333,7.333333333333333,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,6.5,6,1.7777777777777777,6,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-145,4,2,2,7,2,6
146,MathematicaGraph7602.txt,3,4,4,6,3,4,2,9,3,2,3,3,12,1,3,2,4,6,3,1000000,0.2222222222222222,19.682724778002463,0.0,0.5092592592592592,0.0,90.0,0.2679491924311281,1,3,4.091422815075581,2.833333333333333,3.733333333333333,6.013533219417333,3.84106044561731,36.0,38.0,3,3,3.833333333333333,2.9166666666666665,7.0,4.333333333333333,1.4444444444444444,2.111111111111111,2.2,5.5,5,1.7777777777777777,5,3,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,graph-146,6,2,1,6,1,5
